Date,Open,High,Low,Close,Volume,Symbol,Year,Month,Week,Weekday,avg_daily_price,Previous_Close,Daily_Gain_Loss_Pct,Open_vs_PrevClose_Pct,Low_vs_PrevClose_Pct,Close_vs_PrevClose_Pct,mx_percent_decline
2005-08-30,83.38228667034826,83.41667321711992,82.79087374309871,83.2447509765625,74160200,SPY,2005,8,35,Tuesday,83.2086,,,,,,
2005-08-31,83.34103346458622,84.35193715680154,83.03157025963108,84.29692077636719,102945200,SPY,2005,8,35,Wednesday,83.7554,83.2447509765625,1.26,0.12,-0.26,1.26,0.26
2005-09-01,84.25563806638766,84.68888541245923,83.30662931432798,84.2350082397461,74578700,SPY,2005,9,35,Thursday,84.1215,84.29692077636719,-0.07,-0.05,-1.17,-0.07,1.17
2005-09-02,84.48259348836766,84.50322331912031,83.92556707144294,84.08373260498047,47653400,SPY,2005,9,35,Friday,84.2488,84.2350082397461,-0.18,0.29,-0.37,-0.18,0.37
2005-09-06,84.351908806234,85.13587360065615,84.3450304493288,85.06710052490234,57251300,SPY,2005,9,36,Tuesday,84.725,84.08373260498047,1.17,0.32,0.31,1.17,-0.31
2005-09-07,85.01898290918672,85.36282738382063,84.90207704700727,85.21154022216797,41749700,SPY,2005,9,36,Wednesday,85.1239,85.06710052490234,0.17,-0.06,-0.19,0.17,0.19
2005-09-08,85.03959051502477,85.27340216385691,84.79889526321112,84.92955780029297,39068700,SPY,2005,9,36,Thursday,85.0104,85.21154022216797,-0.33,-0.2,-0.48,-0.33,0.48
2005-09-09,85.15653976305488,85.78233409559336,85.13590993018512,85.6860580444336,43093900,SPY,2005,9,36,Friday,85.4402,84.92955780029297,0.89,0.27,0.24,0.89,-0.24
2005-09-12,85.58288222112718,85.73417461985476,85.45909800822733,85.51411437988281,33017600,SPY,2005,9,37,Monday,85.5726,85.6860580444336,-0.2,-0.12,-0.26,-0.2,0.26
2005-09-13,85.36283650871454,85.56226695491843,84.94334578508752,85.03962707519531,58427500,SPY,2005,9,37,Tuesday,85.227,85.51411437988281,-0.55,-0.18,-0.67,-0.55,0.67
2005-09-14,85.09463791556804,85.21842214910657,84.59950098141397,84.73016357421875,57694600,SPY,2005,9,37,Wednesday,84.9107,85.03962707519531,-0.36,0.06,-0.52,-0.36,0.52
2005-09-15,84.99145278286674,85.03271767689336,84.51695109807676,84.68887329101562,73156900,SPY,2005,9,37,Thursday,84.8075,84.73016357421875,-0.05,0.31,-0.25,-0.05,0.25
2005-09-16,85.15295556667995,85.45682302612418,84.85599047362216,85.29107666015625,75424100,SPY,2005,9,37,Friday,85.1892,84.68887329101562,0.71,0.55,0.2,0.71,-0.2
2005-09-19,85.27038737052665,85.32563793387759,84.69717463097406,85.00794982910156,53355300,SPY,2005,9,38,Monday,85.0753,85.29107666015625,-0.33,-0.02,-0.7,-0.33,0.7
